#{"t_start": 1770201107.09923, "env_id": "None"}
r,l,t
-24.237405,1,4.264951
-22.265654,1,4.268615
-25.289142,1,4.268615
-23.137064,1,4.268615
-13.497948,1,4.268615
-20.374456,1,4.268615
-29.030971,1,4.268615
-18.422904,1,4.278578
-41.333,1,4.280642
-39.632842,1,4.281642
-58.14861,1,4.282641
-40.77341,1,4.286013
-45.687745,1,4.288026
-30.956178,1,4.290011
-33.879803,1,4.292366
-67.223451,1,4.29337
-37.640031,1,4.294364
-27.106175,1,4.296355
-7.44745,1,4.297374
-23.669247,1,4.300402
-16.962498,1,4.303406
-36.310634,1,4.305401
-29.316158,1,4.305401
-59.15644,1,4.305401
-19.296685,1,4.305401
-18.062172,1,4.315592
-35.606134,1,4.317612
-40.498626,1,4.319624
-40.400594,1,4.319624
-47.002646,1,4.321633
-23.227745,1,4.323641
-47.458069,1,4.323641
-7.225175,1,4.325649
-41.243575,1,4.327666
-23.53241,1,4.327666
-17.784262,1,4.329677
-11.845485,1,4.331685
-33.298705,1,4.331685
-15.641884,1,4.333693
-11.057214,1,4.335701
-44.383157,1,4.335701
-13.3676,1,4.335701
-36.117958,1,4.335701
-41.763075,1,4.335701
-10.226748,1,4.335701
-27.522198,1,4.335701
-33.990108,1,4.335701
-22.687,1,4.346301
-43.167501,1,4.346301
-16.300545,1,4.346301
-44.157597,1,4.356917
-40.844286,1,4.358933
-20.759092,1,4.360942
-6.702178,1,4.364959
-38.296336,1,4.366966
-42.680727,1,4.368976
-64.654385,1,4.368976
-36.268932,1,4.370984
-14.550409,1,4.372995
-17.77649,1,4.372995
100.0,1,4.375003
-30.127869,1,4.377011
-46.924519,1,4.379024
-51.723759,1,4.379024
-24.967692,1,4.379024
-41.31628,1,4.379024
-35.690402,1,4.379024
-45.651534,1,4.379024
-8.612676,1,4.388315
-27.021854,1,4.390035
-18.182504,1,4.391649
-48.66459,1,4.393645
-43.056967,1,4.395391
-24.811257,1,4.396497
-9.163726,1,4.396497
-34.313909,1,4.396497
-34.475598,1,4.396497
-46.89457,1,4.40353
-6.76194,1,4.404523
-11.906038,1,4.40652
-29.929669,1,4.407521
-31.746886,1,4.40852
-40.56911,1,4.410696
-10.0037,1,4.411711
-20.067964,1,4.412719
-60.030642,1,4.414709
-69.404236,1,4.415712
-32.232491,1,4.416674
-19.952467,1,4.416674
-39.487303,1,4.416674
-40.105177,1,4.416674
-33.371837,1,4.416674
-35.245761,1,4.416674
-11.080418,1,4.416674
-18.348197,1,4.427014
-9.023458,1,4.427014
-50.637985,1,4.427014
-39.477396,1,4.427014
-7.912422,1,4.427014
-47.619376,1,4.427014
100.0,1,4.427014
-26.817937,1,4.427014
-38.354407,1,4.437153
-19.377031,1,4.437153
-43.259556,1,4.437153
-18.035798,1,4.437153
-22.353119,1,4.437153
-13.832981,1,4.437153
-42.386852,1,4.437153
-27.66894,1,4.447413
-26.729556,1,4.447413
-31.354866,1,4.447413
-56.134975,1,4.447413
-40.392509,1,4.447413
-53.643108,1,4.447413
100.0,1,4.447413
-45.34804,1,4.447413
-43.973827,1,4.457882
-47.295032,1,4.457882
-39.878301,1,4.457882
-41.889561,1,4.457882
-43.429766,1,4.457882
-25.342842,1,4.457882
-19.141179,1,4.457882
-44.117894,1,4.457882
-26.974809,1,4.468372
-11.547651,1,4.468372
-37.448338,1,4.468372
-17.342695,1,4.468372
-36.933867,1,4.468372
-26.661912,1,4.468372
-42.019697,1,4.468372
-44.82171,1,4.478488
-62.03526,1,4.478488
-61.843951,1,4.478488
-26.992163,1,4.478488
-23.327944,1,4.478488
-39.759436,1,4.478488
-9.183405,1,4.478488
-22.679433,1,4.478488
-49.977032,1,4.493088
-37.498398,1,4.495099
-24.999187,1,4.499122
-45.901542,1,4.500857
-28.366768,1,4.502806
-20.893885,1,4.503916
-45.723547,1,4.504918
-14.924017,1,4.506607
-35.687456,1,4.507482
-20.159348,1,4.507482
-25.868597,1,4.507482
-35.092856,1,4.507482
-38.782174,1,4.514482
-44.167905,1,4.515459
-37.584119,1,4.517459
-25.866824,1,4.518463
-15.027138,1,4.519469
-15.288289,1,4.521638
-65.451569,1,4.522635
-52.728582,1,4.524633
-19.32872,1,4.525641
-63.909688,1,4.526635
-45.209842,1,4.527642
-7.668107,1,4.527642
-34.72693,1,4.527642
-41.337968,1,4.527642
-25.366963,1,4.527642
-30.795181,1,4.527642
-27.143935,1,4.527642
-31.676232,1,4.537887
-49.976852,1,4.538932
-28.861893,1,4.540986
-16.550771,1,4.541463
-45.504446,1,4.543602
-26.534318,1,4.544605
-44.541122,1,4.545618
-38.216417,1,4.54761
-40.684243,1,4.548239
-10.222227,1,4.548239
-37.910359,1,4.548239
-37.689695,1,4.548239
-18.21275,1,4.548239
-34.130267,1,4.548239
-46.609289,1,4.548239
-50.381054,1,4.55809
-10.237775,1,4.55809
-63.692315,1,4.55809
-14.365657,1,4.55809
-62.166804,1,4.55809
-31.879951,1,4.55809
-25.048687,1,4.55809
-13.390915,1,4.56861
-13.894288,1,4.56861
-14.809901,1,4.56861
-37.21951,1,4.56861
-48.612328,1,4.56861
-15.584864,1,4.56861
-53.2087,1,4.56861
-30.252069,1,4.56861
-13.795316,1,4.578724
-37.9009,1,4.581336
-8.539697,1,4.581336
-38.658109,1,4.581336
-16.123951,1,4.581336
-10.300552,1,4.581336
-23.297908,1,4.588925
-8.213341,1,4.588925
-24.464336,1,4.588925
-54.480573,1,4.588925
-26.634964,1,4.588925
-67.181769,1,4.588925
-11.567143,1,4.588925
-23.842645,1,4.588925
-11.699066,1,4.599562
-42.648178,1,4.599562
-13.253324,1,4.599562
-44.145021,1,4.599562
-20.91478,1,4.599562
-26.143129,1,4.599562
-18.068573,1,4.61184
-47.851667,1,4.614475
-55.617091,1,4.616466
-25.48087,1,4.61767
-8.242451,1,4.618711
-7.214171,1,4.618711
-26.352694,1,4.618711
-22.128664,1,4.618711
-39.101717,1,4.625612
-38.052957,1,4.626601
-40.543532,1,4.628593
-11.928495,1,4.629591
-35.995208,1,4.63154
-44.671343,1,4.632645
-11.285214,1,4.633637
-53.344721,1,4.635635
-26.421414,1,4.636633
-13.751722,1,4.637634
-9.45865,1,4.638633
-40.488334,1,4.638633
-35.322941,1,4.638633
-70.281145,1,4.638633
-22.136796,1,4.638633
-13.1355,1,4.638633
-50.434032,1,4.638633
-18.852888,1,4.648886
-23.199075,1,4.648886
-18.63284,1,4.648886
-33.050165,1,4.648886
-53.583947,1,4.659166
-42.741418,1,4.659166
-35.473578,1,4.659166
-59.187702,1,4.659166
-53.592729,1,4.659166
-22.307778,1,4.659166
-7.226048,1,4.659166
-32.877703,1,4.66925
-10.375858,1,4.66925
-20.502214,1,4.66925
-37.85581,1,4.66925
-11.051554,1,4.66925
-63.193095,1,4.66925
-21.199166,1,4.66925
-40.30824,1,4.679568
-49.276231,1,4.679568
-25.013826,1,4.679568
-19.635507,1,4.679568
100.0,1,4.679568
-32.840545,1,4.679568
-41.568337,1,4.679568
-42.009434,1,4.679568
-17.556622,1,4.689993
-54.947581,1,4.689993
-35.678607,1,4.694507
-28.366768,1,4.694507
-56.190369,1,4.700397
-17.576226,1,4.700397
-31.134514,1,4.700397
-20.665253,1,4.700397
-49.186464,1,4.700397
-10.290448,1,4.700397
-35.387165,1,4.700397
-21.231836,1,4.700397
-52.761109,1,4.710965
-13.716589,1,4.710965
-30.111113,1,4.710965
-56.509837,1,4.710965
-59.194823,1,4.721533
-62.928318,1,4.724393
-35.673196,1,4.726612
-65.735262,1,4.727609
-41.163668,1,4.729802
-18.475585,1,4.729802
-20.051725,1,4.729802
-62.121467,1,4.729802
-15.947054,1,4.735696
-38.31019,1,4.736923
-20.579912,1,4.738919
-20.321545,1,4.739919
-9.192234,1,4.740924
-59.623407,1,4.742839
-45.288957,1,4.744216
-35.637843,1,4.745219
-39.812324,1,4.74709
-41.303516,1,4.748088
-36.928477,1,4.749088
-21.899267,1,4.750087
-40.962819,1,4.750087
-34.599177,1,4.750087
-61.828683,1,4.750087
-31.193758,1,4.750087
-11.870449,1,4.750087
-8.597619,1,4.750087
-53.444091,1,4.76068
-34.415155,1,4.76068
-27.083613,1,4.76068
-18.009482,1,4.76068
-29.704262,1,4.76068
-49.26104,1,4.76068
-9.337047,1,4.76068
-41.484858,1,4.76068
-41.598276,1,4.770921
-20.670275,1,4.770921
-50.297062,1,4.770921
-27.278321,1,4.770921
-32.634331,1,4.770921
-55.998968,1,4.770921
-12.378615,1,4.770921
-14.09335,1,4.770921
-13.072632,1,4.781236
-25.540986,1,4.781236
-10.864496,1,4.781236
-20.719393,1,4.781236
-6.683809,1,4.781236
-36.864644,1,4.781236
-19.474546,1,4.781236
-27.855078,1,4.781236
-8.162894,1,4.791345
-44.641359,1,4.791345
-53.437934,1,4.791345
-13.130361,1,4.791345
-18.336277,1,4.791345
-17.106596,1,4.791345
-17.680169,1,4.791345
-44.486129,1,4.791345
-59.891435,1,4.801851
-12.774478,1,4.801851
-44.295941,1,4.804801
-37.778245,1,4.804801
-37.580166,1,4.806812
-29.635453,1,4.806812
-46.245425,1,4.806812
-29.791149,1,4.812215
-42.397911,1,4.812838
-29.780321,1,4.814847
-61.269818,1,4.814847
-22.692983,1,4.816856
-20.092078,1,4.818864
-18.933189,1,4.820874
-14.179654,1,4.820874
-19.188761,1,4.822629
-48.853886,1,4.822629
-38.129767,1,4.822629
-45.931225,1,4.822629
-40.083187,1,4.822629
-8.343564,1,4.832956
-11.535577,1,4.83585
-22.478039,1,4.838015
-46.697892,1,4.839935
-38.753876,1,4.841003
-40.883037,1,4.841003
-52.965385,1,4.841003
-46.73724,1,4.841003
-51.660118,1,4.848344
-47.021184,1,4.849352
-40.816109,1,4.850349
-40.880258,1,4.852353
-37.748704,1,4.853351
-29.92335,1,4.855189
-24.553208,1,4.856191
-44.326561,1,4.857189
-19.960217,1,4.859192
-54.571241,1,4.860191
-24.020538,1,4.861184
-43.596298,1,4.861184
-21.95706,1,4.861184
-13.961285,1,4.861184
-33.603981,1,4.861184
-17.844968,1,4.861184
-48.315556,1,4.861184
-40.927062,1,4.871467
-28.110787,1,4.871467
-36.498303,1,4.871467
-49.023787,1,4.871467
-37.361714,1,4.871467
-9.18566,1,4.871467
100.0,1,4.871467
-56.735416,1,4.871467
-48.142285,1,4.881702
-21.511409,1,4.884007
-36.401316,1,4.884007
-34.900107,1,4.884007
-19.809108,1,4.884007
-7.966705,1,4.884007
-24.14593,1,4.884007
-34.975535,1,4.89209
-23.785278,1,4.892914
-16.498907,1,4.894928
-65.6783,1,4.894928
-22.114568,1,4.896937
-39.694597,1,4.898945
-6.076761,1,4.898945
-15.766351,1,4.900953
-47.125836,1,4.902461
-41.747325,1,4.902461
-19.540495,1,4.902461
-41.601685,1,4.902461
-46.908129,1,4.902461
-57.375292,1,4.902461
-35.895958,1,4.902461
-48.460045,1,4.902461
-17.130173,1,4.913833
-66.473074,1,4.913833
-40.095929,1,4.915844
-9.411607,1,4.917853
-48.98351,1,4.917853
-48.969409,1,4.919861
-16.131886,1,4.92187
-33.787336,1,4.923433
-11.595032,1,4.924099
-57.551379,1,4.926108
-25.404746,1,4.928117
-58.042666,1,4.928117
-53.686489,1,4.928117
-11.67187,1,4.928117
-35.535613,1,4.928117
-41.274966,1,4.935919
-49.258983,1,4.935919
-16.169142,1,4.935919
-24.7782,1,4.935919
-38.370503,1,4.935919
-34.016563,1,4.944022
-22.157168,1,4.944649
-27.996994,1,4.947045
-45.380814,1,4.948194
-37.687931,1,4.949181
-27.76302,1,4.951036
-37.866543,1,4.952169
-35.086737,1,4.952169
-16.923617,1,4.959039
-48.77389,1,4.962035
-46.23818,1,4.964911
-5.793023,1,4.967142
-26.911063,1,4.970188
-46.464402,1,4.972204
100.0,1,4.972204
-14.535337,1,4.972204
-29.256164,1,4.972204
-22.544695,1,4.982545
-49.761264,1,4.982545
-17.89682,1,4.982545
-35.267555,1,4.982545
-40.513142,1,4.992912
-58.649456,1,4.992912
-27.421621,1,4.992912
-41.250732,1,4.992912
-25.670807,1,4.992912
-34.499284,1,4.992912
-35.2464,1,4.992912
-37.857901,1,5.003067
-52.456316,1,5.003067
-10.053303,1,5.003067
-31.529586,1,5.003067
-51.422242,1,5.003067
-23.449823,1,5.003067
-22.730603,1,5.003067
-53.362956,1,5.003067
-29.268641,1,5.013469
-47.003387,1,5.013469
-18.00744,1,5.013469
-31.956526,1,5.013469
-40.548048,1,5.013469
-6.042517,1,5.013469
-47.530333,1,5.013469
-33.60578,1,5.013469
-8.365005,1,5.024096
-13.265069,1,5.024096
-9.557717,1,5.024096
-44.65597,1,5.024096
-64.547509,1,5.024096
-27.396029,1,5.024096
-40.354199,1,5.024096
-7.850432,1,5.03426
-50.206572,1,5.03426
-72.757608,1,5.037081
-21.431045,1,5.039092
-22.116397,1,5.039092
-18.134826,1,5.039092
-33.607673,1,5.044371
-15.443397,1,5.048259
-59.666274,1,5.051463
-43.124837,1,5.053471
-32.426951,1,5.056251
-59.035852,1,5.057471
-31.829855,1,5.059465
-12.127938,1,5.060475
-9.893521,1,5.062287
-20.677316,1,5.062594
100.0,1,5.062594
-28.922403,1,5.062594
-29.931526,1,5.062594
-15.632462,1,5.070151
-35.347658,1,5.07062
-46.333891,1,5.07062
-10.006746,1,5.07062
-25.764385,1,5.07062
-42.00662,1,5.077118
-42.123302,1,5.07812
-34.316449,1,5.079113
-34.951544,1,5.081112
-20.394043,1,5.082111
-48.803684,1,5.082991
-26.133336,1,5.085301
-52.92103,1,5.086305
-22.849053,1,5.088227
-56.243109,1,5.089223
-45.494776,1,5.090234
-16.267261,1,5.090234
-40.937141,1,5.090234
-13.011165,1,5.090234
-38.387655,1,5.090234
-16.479022,1,5.090234
-15.852991,1,5.090234
-37.011229,1,5.100507
-16.451788,1,5.100507
-6.987157,1,5.100507
-35.892729,1,5.100507
-10.698989,1,5.100507
-13.475292,1,5.100507
-52.192727,1,5.100507
-32.571339,1,5.100507
-10.359052,1,5.110947
-66.615731,1,5.110947
100.0,1,5.110947
100.0,1,5.110947
-17.474484,1,5.110947
-17.902424,1,5.110947
-34.253858,1,5.110947
-5.605845,1,5.110947
-7.685467,1,5.121499
-37.9009,1,5.124135
-53.42971,1,5.124135
-36.73483,1,5.124135
-40.654387,1,5.124135
-49.776173,1,5.124135
-36.787878,1,5.13203
-20.159348,1,5.13203
-42.030458,1,5.13203
-41.862054,1,5.13203
-42.645869,1,5.13203
-13.052985,1,5.13203
-44.619052,1,5.13203
-12.772635,1,5.13203
-44.307706,1,5.142545
-11.196874,1,5.142545
-8.682559,1,5.142545
-39.91165,1,5.142545
-41.267784,1,5.142545
-41.367576,1,5.142545
-40.630172,1,5.142545
-15.62006,1,5.15278
-10.441022,1,5.15278
-37.23622,1,5.15278
-20.424668,1,5.15278
-41.834893,1,5.15278
-56.622299,1,5.163264
-57.681405,1,5.165446
100.0,1,5.167014
-53.244731,1,5.168719
-53.228995,1,5.169819
-43.245793,1,5.169819
-36.139117,1,5.169819
-9.686599,1,5.174413
-41.028449,1,5.175416
-26.956322,1,5.176405
-23.830015,1,5.178405
-41.487038,1,5.17944
-29.031639,1,5.180358
-31.997458,1,5.181597
-40.779511,1,5.183638
-24.792615,1,5.18464
-42.89733,1,5.18665
-19.720559,1,5.187639
-57.188011,1,5.187639
-39.151323,1,5.187639
-17.183571,1,5.187639
-28.260283,1,5.187639
-7.652024,1,5.187639
-21.916168,1,5.187639
100.0,1,5.187639
-39.494808,1,5.197939
-44.990279,1,5.197939
-41.9804,1,5.197939
100.0,1,5.208187
-21.250402,1,5.208187
-36.589398,1,5.208187
-53.400072,1,5.208187
-23.188926,1,5.21854
-50.361638,1,5.21854
-30.885017,1,5.21854
-20.90566,1,5.21854
-14.448044,1,5.21854
-35.668111,1,5.21854
-9.44346,1,5.21854
-45.308176,1,5.21854
-58.997742,1,5.22882
-26.719513,1,5.230837
-43.730492,1,5.230837
-17.837143,1,5.232849
-35.012806,1,5.234858
-41.376155,1,5.234858
-13.591823,1,5.236867
-46.255191,1,5.238875
-9.396934,1,5.239859
-29.296905,1,5.241867
-52.665341,1,5.241867
-49.255972,1,5.241867
-19.535733,1,5.241867
-37.644722,1,5.241867
-52.949168,1,5.249157
-17.580895,1,5.249157
-45.708104,1,5.249157
-62.547885,1,5.249157
-13.16722,1,5.249157
-33.185052,1,5.249157
-37.698161,1,5.249157
-35.027044,1,5.259221
-35.764218,1,5.259221
-20.886528,1,5.259221
-26.046233,1,5.259221
-23.744913,1,5.259221
-9.280784,1,5.259221
-31.939086,1,5.271598
-47.361999,1,5.274439
-38.569677,1,5.275436
-63.778428,1,5.277643
-50.694296,1,5.278638
-29.004428,1,5.278638
-41.790509,1,5.278638
-37.58967,1,5.278638
-44.166006,1,5.284377
-49.843755,1,5.285558
-5.449918,1,5.286562
-21.993241,1,5.288552
-51.224636,1,5.289557
-7.801478,1,5.29055
-37.869751,1,5.291856
-29.373148,1,5.293026
-44.296942,1,5.294986
-19.02413,1,5.296033
-24.963255,1,5.29803
-7.494013,1,5.298996
-21.453553,1,5.298996
-62.133891,1,5.298996
-43.619139,1,5.298996
-67.917257,1,5.298996
-14.799668,1,5.298996
-51.088405,1,5.298996
-41.119326,1,5.298996
-40.933174,1,5.309344
-27.490912,1,5.309344
-16.89931,1,5.309344
-21.615391,1,5.309344
-7.100241,1,5.309344
-38.6064,1,5.309344
-42.810478,1,5.309344
-11.739817,1,5.319666
100.0,1,5.319666
-36.295664,1,5.319666
-17.774763,1,5.319666
-11.831458,1,5.319666
-50.418677,1,5.319666
-52.341975,1,5.319666
-46.665225,1,5.319666
-47.378226,1,5.330991
-44.406716,1,5.333003
-64.399569,1,5.333003
-39.28946,1,5.335012
-16.317092,1,5.33702
-14.794565,1,5.33702
-6.492028,1,5.339028
-34.23353,1,5.340537
-53.590942,1,5.34126
-40.70456,1,5.343276
-35.811868,1,5.345291
-13.552368,1,5.345291
-6.895427,1,5.347305
-31.070019,1,5.349317
-41.746049,1,5.349317
-28.066608,1,5.350829
-49.114945,1,5.350829
-21.891545,1,5.350829
-14.262932,1,5.350829
-44.162737,1,5.350829
-27.594306,1,5.350829
-6.235058,1,5.350829
-42.281847,1,5.366095
-17.736347,1,5.368105
-62.314459,1,5.372729
-35.331107,1,5.374136
100.0,1,5.376628
-37.248754,1,5.377635
-9.895435,1,5.377635
-52.620293,1,5.377635
-37.609562,1,5.382592
-16.431461,1,5.383585
-23.825034,1,5.384583
-23.31672,1,5.386631
-37.700054,1,5.387635
-41.256372,1,5.388633
-9.065374,1,5.390875
-49.943319,1,5.391888
-39.251834,1,5.392876
-38.040669,1,5.394876
-24.115353,1,5.395876
-9.688355,1,5.395876
-11.169096,1,5.395876
-45.122981,1,5.395876
-25.852448,1,5.395876
-30.307559,1,5.395876
-12.624243,1,5.395876
-26.577512,1,5.395876
-13.520306,1,5.406256
-40.891869,1,5.406256
-31.683633,1,5.406256
-13.697598,1,5.406256
-29.998673,1,5.406256
-6.655107,1,5.406256
100.0,1,5.406256
-26.057626,1,5.406256
-39.02478,1,5.416532
-41.709784,1,5.416532
-20.242277,1,5.416532
-53.019426,1,5.416532
-40.69891,1,5.416532
-26.804666,1,5.416532
-13.294147,1,5.416532
-40.980308,1,5.42693
-42.402453,1,5.42693
-43.575955,1,5.42693
-43.069204,1,5.42693
-23.84661,1,5.42693
-42.561385,1,5.42693
-20.145716,1,5.42693
-10.67033,1,5.42693
-40.07087,1,5.437295
-7.652445,1,5.437295
-61.933746,1,5.437295
-16.374998,1,5.437295
-38.975516,1,5.437295
-12.456971,1,5.437295
-37.367405,1,5.437295
-46.546065,1,5.447526
-19.006487,1,5.447526
-53.05576,1,5.447526
-30.818935,1,5.447526
-23.095535,1,5.447526
-40.572991,1,5.447526
-40.513867,1,5.447526
-11.54609,1,5.447526
-64.783446,1,5.45797
-20.347482,1,5.459587
-55.457502,1,5.459587
-33.22473,1,5.459587
-11.896958,1,5.459587
-36.808811,1,5.468153
-50.049278,1,5.468153
-7.657565,1,5.468153
-40.259372,1,5.468153
-23.95952,1,5.468153
-38.73348,1,5.468153
-44.712174,1,5.468153
-10.103317,1,5.480286
-27.8065,1,5.481947
-9.037093,1,5.483011
-11.309067,1,5.485001
-38.043858,1,5.486484
-41.929377,1,5.486484
-46.301998,1,5.486484
-38.543192,1,5.494839
-51.582704,1,5.496843
-33.437073,1,5.4996
-33.416651,1,5.500713
-46.339356,1,5.502834
-45.815272,1,5.503842
-39.738772,1,5.504833
-40.796711,1,5.506757
-48.983706,1,5.506757
-60.56095,1,5.506757
-39.606262,1,5.506757
-28.533472,1,5.506757
-16.881811,1,5.506757
-22.19924,1,5.506757
-21.467959,1,5.506757
-51.259117,1,5.517104
-6.590417,1,5.517104
-36.36049,1,5.517104
-45.265581,1,5.517104
-18.476575,1,5.517104
-26.170631,1,5.517104
-45.273441,1,5.517104
-51.801099,1,5.517104
-10.356798,1,5.527549
-16.681657,1,5.527549
-51.893708,1,5.527549
-11.267879,1,5.527549
-39.793993,1,5.527549
-14.841156,1,5.527549
-27.781825,1,5.527549
-31.068732,1,5.538141
-43.812306,1,5.538141
-43.820255,1,5.538141
-42.736308,1,5.538141
-16.229489,1,5.538141
-32.679736,1,5.538141
-56.772574,1,5.538141
-53.27353,1,5.538141
-41.359456,1,5.548724
-28.871995,1,5.54955
-51.595774,1,5.551607
-47.645944,1,5.552613
-40.230296,1,5.554609
-17.547091,1,5.555276
-42.742877,1,5.556431
-21.709817,1,5.558424
-11.402148,1,5.559417
-18.317445,1,5.561426
100.0,1,5.562284
-16.386525,1,5.565622
-43.812457,1,5.565622
-47.179388,1,5.565622
-19.496098,1,5.565622
-25.027346,1,5.571648
-34.915517,1,5.571648
-59.236081,1,5.571648
-41.157032,1,5.571648
-8.142713,1,5.571648
-21.034063,1,5.571648
-44.295081,1,5.582046
-28.607072,1,5.584185
-33.639654,1,5.584907
-22.804764,1,5.587014
-45.863681,1,5.588011
-54.442231,1,5.589015
-9.543136,1,5.590776
-18.527505,1,5.590776
-29.760912,1,5.590776
-34.109651,1,5.590776
-30.7019,1,5.597861
-29.725011,1,5.599852
-23.700495,1,5.602852
-23.73462,1,5.605006
-53.894936,1,5.606012
-31.505047,1,5.608014
-7.022263,1,5.60901
-14.757062,1,5.610008
-27.290617,1,5.611004
-31.176293,1,5.611004
-34.66854,1,5.611004
-42.16941,1,5.611004
-45.385277,1,5.611004
-5.382349,1,5.611004
-48.912567,1,5.611004
-30.444549,1,5.621965
-42.308116,1,5.621965
-13.569483,1,5.621965
-57.015757,1,5.621965
-7.080235,1,5.621965
-59.771158,1,5.621965
-20.016989,1,5.621965
-38.459995,1,5.621965
-43.006569,1,5.631737
-14.299361,1,5.631737
-12.21803,1,5.631737
-39.639365,1,5.631737
-39.92658,1,5.631737
-45.562313,1,5.631737
-6.00153,1,5.631737
-19.183926,1,5.642096
-28.84197,1,5.6428
-39.545617,1,5.6428
-39.759608,1,5.6428
-29.6667,1,5.6428
-58.823788,1,5.6428
-49.953737,1,5.6428
-10.264365,1,5.6428
-27.69878,1,5.652375
-59.771158,1,5.652375
-10.534059,1,5.652375
-9.148404,1,5.662647
-63.013114,1,5.663429
-35.835263,1,5.66745
-66.874188,1,5.669459
-61.323021,1,5.672975
-32.93082,1,5.673771
-26.533272,1,5.675789
-24.141305,1,5.675789
-14.747552,1,5.67781
-60.195535,1,5.679832
-18.38532,1,5.68185
-42.317656,1,5.685393
-35.439285,1,5.687414
-11.031101,1,5.689435
-27.957948,1,5.689435
-28.020439,1,5.691457
-62.283007,1,5.693477
-10.637889,1,5.695233
-44.898492,1,5.695914
-15.581994,1,5.698069
-12.910855,1,5.699068
-26.108318,1,5.700069
-34.386847,1,5.702281
-20.333559,1,5.702281
-61.522256,1,5.702281
-36.743042,1,5.702281
-34.773975,1,5.708102
-49.246349,1,5.711172
-38.811796,1,5.713161
-35.618938,1,5.716185
-21.822016,1,5.718194
-7.392395,1,5.721191
-20.24438,1,5.722192
-12.398201,1,5.722192
-36.577875,1,5.722192
-47.767858,1,5.722192
-38.403761,1,5.732596
-49.688851,1,5.732596
-6.770476,1,5.732596
-19.533156,1,5.732596
-41.882231,1,5.732596
-43.396124,1,5.732596
-34.723314,1,5.732596
-12.785555,1,5.742813
-35.482417,1,5.742813
-59.047159,1,5.742813
-23.041023,1,5.742813
-49.218368,1,5.742813
-23.337852,1,5.742813
-25.539609,1,5.742813
-22.040173,1,5.752995
-51.360964,1,5.752995
-21.329517,1,5.752995
-42.746095,1,5.752995
-18.681528,1,5.752995
-19.445559,1,5.752995
-29.103283,1,5.752995
-13.131258,1,5.752995
-28.2176,1,5.763415
-45.908601,1,5.763415
-16.15429,1,5.763415
-14.358088,1,5.763415
-35.698195,1,5.763415
-34.165053,1,5.763415
-13.487944,1,5.763415
-43.53463,1,5.763415
-12.530533,1,5.77397
100.0,1,5.77397
-32.477354,1,5.77397
-55.850277,1,5.77397
-62.746934,1,5.77397
-42.307474,1,5.77397
-45.789495,1,5.77397
-67.105774,1,5.785024
-37.489101,1,5.785024
-20.684409,1,5.787035
-15.757943,1,5.787035
-8.403283,1,5.787035
-8.508965,1,5.787035
-24.841016,1,5.787035
-26.70073,1,5.79573
-36.053036,1,5.79573
-40.608632,1,5.79573
-49.791576,1,5.79573
-41.65268,1,5.79573
-41.035977,1,5.79573
-27.92935,1,8.190854
-39.851455,1,8.190854
-38.627147,1,8.190854
-7.109384,1,8.20122
-37.552886,1,8.202141
-40.138645,1,8.202141
-35.301675,1,8.202141
-47.190135,1,8.202141
-40.973919,1,8.202141
-23.089971,1,8.202141
-43.424304,1,8.202141
-16.264827,1,8.211719
-14.828077,1,8.211719
-27.127128,1,8.211719
-55.72868,1,8.211719
-64.119785,1,8.211719
-39.002732,1,8.211719
-12.450009,1,8.211719
-14.954711,1,8.221812
-47.347614,1,8.221812
-31.456352,1,8.221812
-63.172381,1,8.221812
-36.717794,1,8.221812
-40.768451,1,8.221812
-41.409811,1,8.221812
-7.245655,1,8.232004
-11.351658,1,8.234024
-14.262733,1,8.234024
-49.49281,1,8.236037
-14.288707,1,8.238047
-31.979388,1,8.240057
-43.26538,1,8.240057
-30.114317,1,8.242069
-47.376871,1,8.244089
-45.017632,1,8.246103
